order_id,user_id,order_date,channel,order_value_usd
ORD-11826,USR-2371,2026-03-17,Google Ads,104.73
ORD-11827,USR-1921,2026-02-13,Organic Search,38.42
ORD-11828,USR-1224,2026-04-25,Meta Ads,63.25
ORD-11829,USR-1897,2026-01-31,Google Ads,113.76
ORD-11830,USR-1529,2026-04-17,TikTok Ads,55.02
ORD-11831,USR-1565,2026-06-16,TikTok Ads,62.42
ORD-11832,USR-1266,2026-04-04,Direct,50.27
ORD-11833,USR-2455,2026-05-01,Google Ads,36.05
ORD-11834,USR-1501,2026-04-24,Organic Search,107.04
ORD-11835,USR-1740,2026-06-24,Google Ads,110.11
ORD-11836,USR-2341,2026-03-05,Google Ads,39.84
ORD-11837,USR-1897,2026-01-13,Meta Ads,86.42
ORD-11838,USR-2167,2026-05-08,Meta Ads,18.5
ORD-11839,USR-1989,2026-02-14,Meta Ads,82.8
ORD-11840,USR-2319,2026-05-15,TikTok Ads,68.79
ORD-11841,USR-2391,2026-06-14,Google Ads,57.83
ORD-11842,USR-1502,2026-04-15,Organic Search,20.81
ORD-11843,USR-1427,2026-03-21,Meta Ads,57.24
ORD-11844,USR-1881,2026-02-01,Meta Ads,51.31
ORD-11845,USR-1625,2026-05-07,Meta Ads,103.12
ORD-11846,USR-2026,2026-05-15,Direct,79.14
ORD-11847,USR-1367,2026-04-20,Meta Ads,55.64
ORD-11848,USR-1901,2026-01-04,Google Ads,20.68
ORD-11849,USR-1727,2026-05-19,Meta Ads,108.22
ORD-11850,USR-1930,2026-01-31,Google Ads,37.05
ORD-11851,USR-1100,2026-04-17,Direct,57.02
ORD-11852,USR-1758,2026-04-22,Organic Search,22.9
ORD-11853,USR-2307,2026-06-22,Google Ads,109.13
ORD-11854,USR-2186,2026-04-12,Google Ads,75.59
ORD-11855,USR-1982,2026-02-20,TikTok Ads,99.33
ORD-11856,USR-1599,2026-06-21,Meta Ads,45.69
ORD-11857,USR-1234,2026-04-02,Google Ads,85.26
ORD-11858,USR-1646,2026-05-19,Google Ads,15.25
ORD-11859,USR-1537,2026-04-06,TikTok Ads,27.73
ORD-11860,USR-1395,2026-04-03,Google Ads,117.05
ORD-11861,USR-2074,2026-04-28,Meta Ads,47.98
ORD-11862,USR-1756,2026-03-08,Organic Search,96.11
ORD-11863,USR-2494,2026-05-22,TikTok Ads,77.66
ORD-11864,USR-1672,2026-04-30,Meta Ads,27.8
ORD-11865,USR-1444,2026-05-07,Google Ads,52.73
ORD-11866,USR-1265,2026-01-24,Google Ads,83.02
ORD-11867,USR-1496,2026-06-18,Meta Ads,109.96
ORD-11868,USR-1493,2026-06-22,TikTok Ads,97.92
ORD-11869,USR-1675,2026-05-27,Meta Ads,33.0
ORD-11870,USR-1549,2026-06-03,TikTok Ads,108.85
ORD-11871,USR-1477,2026-04-05,Organic Search,40.63
ORD-11872,USR-1835,2026-01-24,Meta Ads,109.28
ORD-11873,USR-1509,2026-02-13,Meta Ads,18.44
ORD-11874,USR-2316,2026-06-03,Direct,118.18
ORD-11875,USR-1258,2026-04-25,Meta Ads,110.11
ORD-11876,USR-1560,2026-02-12,Organic Search,111.78
ORD-11877,USR-2486,2026-02-10,TikTok Ads,99.5
ORD-11878,USR-1543,2026-04-01,Google Ads,61.06
ORD-11879,USR-1060,2026-05-18,Meta Ads,98.18
ORD-11880,USR-1925,2026-01-29,Meta Ads,38.98
ORD-11881,USR-1193,2026-01-11,Meta Ads,43.68
ORD-11882,USR-1854,2026-03-21,Meta Ads,110.39
ORD-11883,USR-1220,2026-06-02,TikTok Ads,119.06
ORD-11884,USR-1815,2026-01-23,Google Ads,101.21
ORD-11885,USR-1922,2026-01-02,TikTok Ads,20.93
ORD-11886,USR-1739,2026-03-19,Google Ads,38.23
ORD-11887,USR-1901,2026-05-08,TikTok Ads,79.86
ORD-11888,USR-2257,2026-05-18,TikTok Ads,67.28
ORD-11889,USR-1969,2026-05-11,Meta Ads,58.1
ORD-11890,USR-1161,2026-02-21,TikTok Ads,101.75
ORD-11891,USR-2094,2026-03-02,TikTok Ads,99.64
ORD-11892,USR-2244,2026-04-18,TikTok Ads,106.81
ORD-11893,USR-1081,2026-01-21,Meta Ads,43.25
ORD-11894,USR-2286,2026-01-10,Google Ads,117.87
ORD-11895,USR-1507,2026-04-24,Organic Search,93.13
ORD-11896,USR-2479,2026-02-16,Meta Ads,89.65
ORD-11897,USR-2055,2026-03-24,Meta Ads,110.72
ORD-11898,USR-1000,2026-03-04,Organic Search,52.63
ORD-11899,USR-1085,2026-05-16,Meta Ads,72.94
ORD-11900,USR-1515,2026-01-23,Meta Ads,114.61
ORD-11901,USR-2128,2026-01-21,Direct,16.03
ORD-11902,USR-1144,2026-01-07,Meta Ads,36.98
ORD-11903,USR-1928,2026-03-28,Google Ads,91.94
ORD-11904,USR-1697,2026-05-05,Meta Ads,79.0
ORD-11905,USR-1041,2026-03-20,Google Ads,66.04
ORD-11906,USR-1291,2026-01-17,TikTok Ads,108.76
ORD-11907,USR-1096,2026-02-05,TikTok Ads,58.66
ORD-11908,USR-2091,2026-03-11,Meta Ads,40.17
ORD-11909,USR-2244,2026-03-18,Google Ads,117.49
ORD-11910,USR-1770,2026-03-16,Meta Ads,23.72
ORD-11911,USR-1958,2026-05-05,TikTok Ads,76.4
ORD-11912,USR-1746,2026-03-17,Google Ads,99.12
ORD-11913,USR-2017,2026-05-18,Meta Ads,35.73
ORD-11914,USR-2017,2026-03-31,TikTok Ads,47.05
ORD-11915,USR-1277,2026-06-20,Meta Ads,49.76
ORD-11916,USR-2019,2026-03-07,TikTok Ads,101.81
ORD-11917,USR-2297,2026-02-23,Google Ads,118.88
ORD-11918,USR-1104,2026-03-26,Meta Ads,18.03
ORD-11919,USR-1729,2026-06-07,Meta Ads,103.08
ORD-11920,USR-1392,2026-04-10,Meta Ads,74.55
ORD-11921,USR-2203,2026-01-05,Google Ads,86.55
ORD-11922,USR-1252,2026-05-13,Meta Ads,116.2
ORD-11923,USR-2231,2026-05-30,Google Ads,27.63
ORD-11924,USR-1645,2026-03-02,TikTok Ads,72.87
ORD-11925,USR-1190,2026-05-13,Meta Ads,47.07
ORD-11926,USR-1186,2026-03-04,Google Ads,71.09
ORD-11927,USR-2399,2026-05-12,Meta Ads,89.19
ORD-11928,USR-1581,2026-04-09,TikTok Ads,57.24
ORD-11929,USR-1018,2026-01-16,Google Ads,28.3
ORD-11930,USR-1174,2026-04-05,TikTok Ads,24.58
ORD-11931,USR-2426,2026-02-23,Meta Ads,26.36
ORD-11932,USR-1579,2026-04-03,Meta Ads,83.34
ORD-11933,USR-1822,2026-01-26,Google Ads,84.23
ORD-11934,USR-1562,2026-05-14,Direct,29.08
ORD-11935,USR-1248,2026-01-25,Organic Search,15.19
ORD-11936,USR-1823,2026-04-03,Direct,119.05
ORD-11937,USR-2276,2026-04-30,Meta Ads,50.16
ORD-11938,USR-2339,2026-05-04,Google Ads,29.19
ORD-11939,USR-1752,2026-02-19,Meta Ads,51.83
ORD-11940,USR-1079,2026-06-06,TikTok Ads,21.92
ORD-11941,USR-1017,2026-05-14,Meta Ads,26.65
ORD-11942,USR-2471,2026-03-31,Meta Ads,114.42
ORD-11943,USR-1723,2026-02-03,Organic Search,118.0
ORD-11944,USR-2275,2026-03-21,Meta Ads,91.82
ORD-11945,USR-2135,2026-02-17,Google Ads,87.31
ORD-11946,USR-2340,2026-01-12,TikTok Ads,106.48
ORD-11947,USR-1546,2026-02-03,Meta Ads,50.9
ORD-11948,USR-2274,2026-01-25,Google Ads,94.95
ORD-11949,USR-1855,2026-05-14,Meta Ads,62.45
ORD-11950,USR-1255,2026-05-01,Meta Ads,25.18
ORD-11951,USR-2021,2026-02-01,Meta Ads,98.23
ORD-11952,USR-2250,2026-05-12,Meta Ads,89.57
ORD-11953,USR-2345,2026-04-24,TikTok Ads,58.23
ORD-11954,USR-1898,2026-02-23,TikTok Ads,37.69
ORD-11955,USR-2435,2026-05-11,Organic Search,117.74
ORD-11956,USR-2443,2026-01-18,Meta Ads,58.35
ORD-11957,USR-1272,2026-06-03,Meta Ads,118.01
ORD-11958,USR-2396,2026-02-26,Meta Ads,23.99
ORD-11959,USR-1651,2026-06-08,Google Ads,17.31
ORD-11960,USR-1585,2026-04-18,Meta Ads,84.0
ORD-11961,USR-2256,2026-05-28,Google Ads,88.08
ORD-11962,USR-2052,2026-05-02,Meta Ads,76.84
ORD-11963,USR-1329,2026-03-14,TikTok Ads,68.52
ORD-11964,USR-1352,2026-04-05,Meta Ads,33.83
ORD-11965,USR-2042,2026-01-09,Meta Ads,49.58
ORD-11966,USR-1715,2026-04-24,TikTok Ads,109.85
ORD-11967,USR-1254,2026-02-11,Meta Ads,61.95
ORD-11968,USR-1091,2026-01-20,TikTok Ads,24.8
ORD-11969,USR-1139,2026-02-06,TikTok Ads,102.17
ORD-11970,USR-2201,2026-05-05,TikTok Ads,102.0
ORD-11971,USR-1189,2026-04-13,Google Ads,89.41
ORD-11972,USR-2280,2026-02-16,Meta Ads,36.12
ORD-11973,USR-1414,2026-02-07,Direct,98.33
ORD-11974,USR-1652,2026-03-28,Google Ads,105.33
ORD-11975,USR-1310,2026-03-08,Google Ads,23.26
ORD-11976,USR-1346,2026-02-27,Organic Search,26.07
ORD-11977,USR-1520,2026-05-06,Meta Ads,61.33
ORD-11978,USR-2460,2026-04-04,Meta Ads,28.22
ORD-11979,USR-2382,2026-05-29,Organic Search,26.65
ORD-11980,USR-1169,2026-03-10,Organic Search,97.51
ORD-11981,USR-1458,2026-01-04,Direct,50.21
ORD-11982,USR-1618,2026-03-26,TikTok Ads,32.18
ORD-11983,USR-1246,2026-06-22,Meta Ads,16.3
ORD-11984,USR-1558,2026-06-10,TikTok Ads,91.78
ORD-11985,USR-1820,2026-03-13,Google Ads,102.15
ORD-11986,USR-1255,2026-06-20,Organic Search,95.07
ORD-11987,USR-1234,2026-05-08,Meta Ads,108.68
ORD-11988,USR-1856,2026-06-06,Meta Ads,119.97
ORD-11989,USR-1947,2026-01-24,Meta Ads,16.09
ORD-11990,USR-1481,2026-06-14,Google Ads,83.33
ORD-11991,USR-1397,2026-06-18,TikTok Ads,62.13
ORD-11992,USR-1307,2026-06-28,Meta Ads,87.37
ORD-11993,USR-1609,2026-04-09,Google Ads,32.93
ORD-11994,USR-1422,2026-01-27,Google Ads,59.46
ORD-11995,USR-2495,2026-01-18,Meta Ads,84.61
ORD-11996,USR-1091,2026-05-20,Organic Search,85.44
ORD-11997,USR-2304,2026-04-02,Meta Ads,64.39
ORD-11998,USR-1279,2026-05-15,TikTok Ads,115.72
ORD-11999,USR-1869,2026-04-25,TikTok Ads,52.57
ORD-12000,USR-2348,2026-06-01,Organic Search,67.4
ORD-12001,USR-1380,2026-06-19,Organic Search,71.53
ORD-12002,USR-2414,2026-06-06,Meta Ads,59.51
ORD-12003,USR-2408,2026-01-18,Google Ads,51.13
ORD-12004,USR-1726,2026-02-13,Google Ads,94.93
ORD-12005,USR-2275,2026-03-31,Meta Ads,48.41
ORD-12006,USR-1130,2026-04-17,TikTok Ads,54.72
ORD-12007,USR-1025,2026-05-22,TikTok Ads,16.21
ORD-12008,USR-1679,2026-05-03,TikTok Ads,27.27
ORD-12009,USR-1207,2026-01-05,Meta Ads,28.68
ORD-12010,USR-2432,2026-01-11,Meta Ads,105.56
ORD-12011,USR-1386,2026-01-28,Meta Ads,50.05
ORD-12012,USR-1556,2026-03-03,TikTok Ads,83.67
ORD-12013,USR-2067,2026-01-25,Meta Ads,87.36
ORD-12014,USR-1175,2026-06-23,Direct,27.33
ORD-12015,USR-1855,2026-03-21,Meta Ads,81.8
ORD-12016,USR-1439,2026-02-24,Organic Search,29.87
ORD-12017,USR-1655,2026-02-27,Google Ads,49.65
ORD-12018,USR-1502,2026-06-22,Organic Search,82.07
ORD-12019,USR-1154,2026-02-22,Google Ads,79.19
ORD-12020,USR-1992,2026-04-25,Meta Ads,17.37
ORD-12021,USR-1231,2026-01-16,Google Ads,90.73
ORD-12022,USR-1998,2026-01-22,TikTok Ads,115.4
ORD-12023,USR-1023,2026-02-14,Meta Ads,112.87
ORD-12024,USR-2350,2026-01-13,Meta Ads,95.22
ORD-12025,USR-1371,2026-05-02,Meta Ads,98.92
ORD-12026,USR-1381,2026-06-17,Direct,34.51
ORD-12027,USR-2300,2026-06-11,Direct,29.63
ORD-12028,USR-2118,2026-01-03,Google Ads,44.47
ORD-12029,USR-1924,2026-05-03,TikTok Ads,27.22
ORD-12030,USR-2148,2026-03-01,Organic Search,111.91
ORD-12031,USR-1951,2026-02-20,TikTok Ads,105.01
ORD-12032,USR-1380,2026-02-08,Meta Ads,115.37
ORD-12033,USR-1324,2026-03-23,Meta Ads,32.09
ORD-12034,USR-2492,2026-03-17,Google Ads,84.44
ORD-12035,USR-2031,2026-01-26,Google Ads,61.63
ORD-12036,USR-1148,2026-01-04,Google Ads,81.69
ORD-12037,USR-1944,2026-05-23,Meta Ads,57.69
ORD-12038,USR-1430,2026-02-06,Google Ads,33.55
ORD-12039,USR-1595,2026-05-22,Organic Search,92.08
ORD-12040,USR-1708,2026-04-07,Google Ads,28.4
ORD-12041,USR-2030,2026-03-29,TikTok Ads,50.21
ORD-12042,USR-1918,2026-02-21,Organic Search,55.75
ORD-12043,USR-1362,2026-06-21,Direct,83.06
ORD-12044,USR-1297,2026-01-21,Meta Ads,86.35
ORD-12045,USR-1026,2026-01-15,Google Ads,41.98
ORD-12046,USR-1318,2026-04-15,Meta Ads,116.37
ORD-12047,USR-1874,2026-02-26,Organic Search,45.74
ORD-12048,USR-1196,2026-04-27,Organic Search,48.03
ORD-12049,USR-1989,2026-03-21,Google Ads,45.12
ORD-12050,USR-1241,2026-01-02,Meta Ads,22.34
ORD-12051,USR-1619,2026-02-12,Meta Ads,51.17
ORD-12052,USR-1130,2026-06-05,Meta Ads,107.93
ORD-12053,USR-2334,2026-02-18,Organic Search,106.73
ORD-12054,USR-1014,2026-04-15,TikTok Ads,85.43
ORD-12055,USR-2283,2026-06-05,Meta Ads,78.15
ORD-12056,USR-1330,2026-02-14,TikTok Ads,70.61
ORD-12057,USR-2088,2026-01-09,Google Ads,83.82
ORD-12058,USR-2053,2026-01-26,Google Ads,31.24
ORD-12059,USR-1104,2026-03-05,TikTok Ads,66.24
ORD-12060,USR-2070,2026-03-15,Organic Search,49.58
ORD-12061,USR-2170,2026-05-09,Google Ads,39.47
ORD-12062,USR-1409,2026-03-13,Direct,25.26
ORD-12063,USR-2276,2026-01-15,TikTok Ads,119.58
ORD-12064,USR-1770,2026-04-17,Google Ads,104.08
ORD-12065,USR-1095,2026-02-21,Organic Search,44.09
ORD-12066,USR-1967,2026-03-01,Meta Ads,87.11
ORD-12067,USR-1416,2026-04-21,Meta Ads,71.97
ORD-12068,USR-1706,2026-02-04,Organic Search,114.44
ORD-12069,USR-1089,2026-05-23,Organic Search,101.85
ORD-12070,USR-1131,2026-03-18,Google Ads,42.83
ORD-12071,USR-2024,2026-04-08,Meta Ads,90.45
ORD-12072,USR-1043,2026-05-20,TikTok Ads,58.34
ORD-12073,USR-2249,2026-04-18,Google Ads,54.0
ORD-12074,USR-1473,2026-05-12,Google Ads,31.35
ORD-12075,USR-2490,2026-04-19,Google Ads,58.27
ORD-12076,USR-1962,2026-01-08,Direct,89.24
ORD-12077,USR-1209,2026-01-15,TikTok Ads,100.13
ORD-12078,USR-1174,2026-01-28,Meta Ads,67.25
ORD-12079,USR-1054,2026-03-07,Meta Ads,49.18
ORD-12080,USR-1667,2026-03-15,Google Ads,56.88
ORD-12081,USR-1332,2026-03-28,Meta Ads,118.66
ORD-12082,USR-1949,2026-06-25,TikTok Ads,87.09
ORD-12083,USR-1100,2026-01-04,TikTok Ads,78.65
ORD-12084,USR-1295,2026-04-07,Google Ads,98.02
ORD-12085,USR-2097,2026-05-10,Meta Ads,15.62
ORD-12086,USR-1711,2026-03-31,Direct,64.47
ORD-12087,USR-2023,2026-04-02,Meta Ads,97.36
ORD-12088,USR-1703,2026-04-18,Google Ads,67.84
ORD-12089,USR-1363,2026-04-17,TikTok Ads,45.4
ORD-12090,USR-1873,2026-02-17,Google Ads,103.89
ORD-12091,USR-2188,2026-02-02,Meta Ads,109.57
ORD-12092,USR-1916,2026-02-05,Meta Ads,88.58
ORD-12093,USR-2227,2026-04-18,Google Ads,102.38
ORD-12094,USR-2017,2026-02-20,Google Ads,44.83
ORD-12095,USR-1585,2026-01-13,Meta Ads,41.47
ORD-12096,USR-2094,2026-01-20,Google Ads,65.47
ORD-12097,USR-1519,2026-05-10,Meta Ads,59.74
ORD-12098,USR-1534,2026-04-21,Google Ads,44.63
ORD-12099,USR-2138,2026-01-15,Meta Ads,18.23
ORD-12100,USR-1324,2026-02-21,TikTok Ads,27.98
ORD-12101,USR-2195,2026-06-24,TikTok Ads,35.63
ORD-12102,USR-2077,2026-03-19,Organic Search,104.73
ORD-12103,USR-1702,2026-06-13,Google Ads,37.04
ORD-12104,USR-1221,2026-02-17,TikTok Ads,85.49
ORD-12105,USR-1921,2026-04-02,Meta Ads,76.99
ORD-12106,USR-1588,2026-05-29,TikTok Ads,42.41
ORD-12107,USR-2236,2026-05-17,Meta Ads,103.88
ORD-12108,USR-1523,2026-02-28,Google Ads,71.2
ORD-12109,USR-1857,2026-01-06,Meta Ads,26.66
ORD-12110,USR-1939,2026-06-23,TikTok Ads,51.88
ORD-12111,USR-1540,2026-02-21,Meta Ads,74.48
ORD-12112,USR-1617,2026-05-16,Meta Ads,91.88
ORD-12113,USR-1185,2026-02-22,Meta Ads,109.06
ORD-12114,USR-1761,2026-01-17,Google Ads,90.25
ORD-12115,USR-1631,2026-06-29,Meta Ads,29.38
ORD-12116,USR-1057,2026-04-21,Google Ads,65.05
ORD-12117,USR-2387,2026-06-21,Meta Ads,30.43
ORD-12118,USR-1087,2026-04-28,TikTok Ads,44.61
ORD-12119,USR-2057,2026-01-14,TikTok Ads,27.91
ORD-12120,USR-1582,2026-02-14,TikTok Ads,103.8
ORD-12121,USR-2012,2026-03-19,TikTok Ads,94.74
ORD-12122,USR-2446,2026-01-07,Google Ads,23.81
ORD-12123,USR-2127,2026-03-11,Meta Ads,88.81
ORD-12124,USR-2226,2026-02-07,Meta Ads,55.47
ORD-12125,USR-2332,2026-03-02,Google Ads,51.02
ORD-12126,USR-2189,2026-03-17,TikTok Ads,68.71
ORD-12127,USR-1959,2026-05-07,TikTok Ads,67.82
ORD-12128,USR-1244,2026-04-27,TikTok Ads,20.16
ORD-12129,USR-2379,2026-04-26,Meta Ads,40.4
ORD-12130,USR-2425,2026-01-25,Meta Ads,34.47
ORD-12131,USR-1120,2026-06-19,TikTok Ads,83.52
ORD-12132,USR-2365,2026-01-10,Direct,67.15
ORD-12133,USR-2485,2026-05-25,TikTok Ads,28.06
ORD-12134,USR-2470,2026-04-29,Google Ads,75.3
ORD-12135,USR-1761,2026-04-04,Google Ads,102.73
ORD-12136,USR-1557,2026-02-15,TikTok Ads,90.98
ORD-12137,USR-1002,2026-03-26,Google Ads,62.46
ORD-12138,USR-1510,2026-06-06,Google Ads,29.07
ORD-12139,USR-2273,2026-06-24,Meta Ads,26.81
ORD-12140,USR-1302,2026-02-28,TikTok Ads,54.22
ORD-12141,USR-1361,2026-05-21,Organic Search,113.53
ORD-12142,USR-1015,2026-04-07,Meta Ads,52.4
ORD-12143,USR-1619,2026-04-30,TikTok Ads,60.03
ORD-12144,USR-1195,2026-01-04,Meta Ads,56.53
ORD-12145,USR-1230,2026-04-05,Organic Search,77.85
ORD-12146,USR-1672,2026-04-15,Meta Ads,22.88
ORD-12147,USR-1897,2026-02-24,Meta Ads,110.82
ORD-12148,USR-1370,2026-05-12,TikTok Ads,70.81
ORD-12149,USR-1647,2026-03-19,TikTok Ads,26.72
ORD-12150,USR-2383,2026-01-26,Google Ads,17.92
ORD-12151,USR-1103,2026-05-14,Meta Ads,102.22
ORD-12152,USR-1479,2026-03-22,Google Ads,78.41
ORD-12153,USR-1600,2026-01-13,Google Ads,19.01
ORD-12154,USR-2189,2026-02-06,TikTok Ads,90.76
ORD-12155,USR-1984,2026-03-28,Google Ads,27.96
ORD-12156,USR-2164,2026-03-01,Meta Ads,38.88
ORD-12157,USR-1895,2026-05-14,TikTok Ads,30.49
ORD-12158,USR-1519,2026-06-29,Meta Ads,55.87
ORD-12159,USR-2251,2026-02-03,TikTok Ads,55.96
ORD-12160,USR-2063,2026-06-23,Direct,42.95
ORD-12161,USR-1350,2026-06-28,TikTok Ads,118.64
ORD-12162,USR-1829,2026-03-25,Meta Ads,101.53
ORD-12163,USR-2189,2026-01-24,TikTok Ads,50.62
ORD-12164,USR-1597,2026-03-09,Meta Ads,104.41
ORD-12165,USR-1501,2026-06-27,Meta Ads,42.78
ORD-12166,USR-1249,2026-05-03,Google Ads,115.18
ORD-12167,USR-1980,2026-03-30,TikTok Ads,70.82
ORD-12168,USR-1342,2026-06-15,Google Ads,27.23
ORD-12169,USR-1531,2026-01-15,Meta Ads,32.66
ORD-12170,USR-2100,2026-04-10,TikTok Ads,82.6
ORD-12171,USR-1200,2026-06-05,Meta Ads,83.11
ORD-12172,USR-2035,2026-03-15,Google Ads,88.13
ORD-12173,USR-1817,2026-03-19,Organic Search,68.82
ORD-12174,USR-1690,2026-06-12,Meta Ads,86.38
ORD-12175,USR-1783,2026-05-12,Google Ads,25.14
ORD-12176,USR-2191,2026-03-26,TikTok Ads,26.33
ORD-12177,USR-1459,2026-02-27,Meta Ads,91.12
ORD-12178,USR-2040,2026-05-01,Organic Search,70.87
ORD-12179,USR-2092,2026-01-20,Meta Ads,75.85
ORD-12180,USR-2168,2026-04-12,Direct,23.81
ORD-12181,USR-2477,2026-05-09,Meta Ads,25.9
ORD-12182,USR-1406,2026-04-07,Google Ads,86.81
ORD-12183,USR-2110,2026-05-27,Organic Search,71.02
ORD-12184,USR-1737,2026-02-11,Organic Search,74.25
ORD-12185,USR-1111,2026-06-15,Google Ads,59.68
ORD-12186,USR-1409,2026-06-27,Meta Ads,53.21
ORD-12187,USR-2129,2026-01-09,Meta Ads,90.55
ORD-12188,USR-1395,2026-03-22,TikTok Ads,37.23
ORD-12189,USR-1789,2026-06-07,Meta Ads,59.61
ORD-12190,USR-2049,2026-06-25,Google Ads,69.33
ORD-12191,USR-1263,2026-04-10,Direct,101.01
ORD-12192,USR-1461,2026-04-17,Meta Ads,119.7
ORD-12193,USR-1869,2026-05-23,Direct,89.67
ORD-12194,USR-1806,2026-02-15,Meta Ads,114.14
ORD-12195,USR-1486,2026-03-21,Google Ads,101.59
ORD-12196,USR-2018,2026-05-21,Direct,28.84
ORD-12197,USR-1412,2026-02-03,Meta Ads,59.4
ORD-12198,USR-1663,2026-03-27,TikTok Ads,92.78
ORD-12199,USR-2278,2026-06-25,Google Ads,113.01
ORD-12200,USR-1607,2026-05-21,Meta Ads,98.44
ORD-12201,USR-2412,2026-02-16,Meta Ads,80.63
ORD-12202,USR-2375,2026-04-28,Direct,19.34
ORD-12203,USR-1657,2026-06-01,Google Ads,25.72
ORD-12204,USR-1622,2026-05-18,TikTok Ads,27.58
ORD-12205,USR-2274,2026-04-26,Meta Ads,100.5
ORD-12206,USR-1119,2026-05-30,Google Ads,69.88
ORD-12207,USR-1513,2026-04-05,Meta Ads,112.71
ORD-12208,USR-1580,2026-04-19,Organic Search,66.77
ORD-12209,USR-2116,2026-03-01,Direct,99.29
ORD-12210,USR-1320,2026-06-24,Google Ads,80.51
ORD-12211,USR-1402,2026-03-29,TikTok Ads,82.61
ORD-12212,USR-1252,2026-02-24,Organic Search,64.12
ORD-12213,USR-1159,2026-04-23,Organic Search,56.26
ORD-12214,USR-2466,2026-01-11,Google Ads,87.37
ORD-12215,USR-2040,2026-02-24,Direct,71.19
ORD-12216,USR-1649,2026-05-31,TikTok Ads,96.54
ORD-12217,USR-2265,2026-04-07,TikTok Ads,98.3
ORD-12218,USR-2083,2026-01-27,TikTok Ads,71.06
ORD-12219,USR-1369,2026-04-16,Direct,32.88
ORD-12220,USR-1606,2026-04-12,Google Ads,68.36
ORD-12221,USR-1998,2026-05-05,Organic Search,72.06
ORD-12222,USR-2376,2026-06-11,Meta Ads,82.29
ORD-12223,USR-1558,2026-03-16,TikTok Ads,78.52
ORD-12224,USR-2185,2026-02-18,Meta Ads,110.44
ORD-12225,USR-1205,2026-05-26,Direct,53.7
ORD-12226,USR-2488,2026-04-09,Organic Search,71.16
ORD-12227,USR-1820,2026-03-13,Meta Ads,42.92
ORD-12228,USR-2085,2026-05-13,Meta Ads,22.99
ORD-12229,USR-1910,2026-01-20,Meta Ads,98.78
ORD-12230,USR-1514,2026-05-16,Meta Ads,60.08
ORD-12231,USR-1665,2026-06-08,Meta Ads,85.99
ORD-12232,USR-1119,2026-02-03,Google Ads,91.49
ORD-12233,USR-1768,2026-03-10,Meta Ads,100.49
ORD-12234,USR-1521,2026-02-16,Google Ads,100.03
ORD-12235,USR-1247,2026-05-06,Meta Ads,92.57
ORD-12236,USR-1685,2026-06-29,Meta Ads,74.91
ORD-12237,USR-1803,2026-04-05,Organic Search,77.93
ORD-12238,USR-2392,2026-04-22,Google Ads,22.99
ORD-12239,USR-2109,2026-04-24,TikTok Ads,98.15
ORD-12240,USR-1396,2026-03-10,Google Ads,15.4
ORD-12241,USR-1997,2026-06-28,Meta Ads,71.37
ORD-12242,USR-1949,2026-03-24,Meta Ads,28.39
ORD-12243,USR-1716,2026-04-09,Google Ads,42.97
ORD-12244,USR-1010,2026-05-27,Google Ads,108.48
ORD-12245,USR-1408,2026-05-20,Meta Ads,64.97
ORD-12246,USR-2199,2026-01-03,TikTok Ads,20.85
ORD-12247,USR-1787,2026-04-17,Meta Ads,25.56
ORD-12248,USR-2259,2026-05-04,Meta Ads,50.15
ORD-12249,USR-1558,2026-01-13,Organic Search,88.91
ORD-12250,USR-1158,2026-05-29,Meta Ads,66.37
ORD-12251,USR-1984,2026-04-20,Meta Ads,102.42
ORD-12252,USR-1478,2026-03-01,TikTok Ads,107.05
ORD-12253,USR-2138,2026-06-06,TikTok Ads,94.53
ORD-12254,USR-1359,2026-02-07,Meta Ads,28.62
ORD-12255,USR-1777,2026-01-15,Google Ads,81.49
ORD-12256,USR-1522,2026-05-25,Meta Ads,74.49
ORD-12257,USR-2073,2026-03-10,Meta Ads,47.53
ORD-12258,USR-1015,2026-03-10,TikTok Ads,55.02
ORD-12259,USR-1131,2026-04-11,Organic Search,45.48
ORD-12260,USR-2372,2026-01-17,Meta Ads,68.9
ORD-12261,USR-2071,2026-04-11,TikTok Ads,103.86
ORD-12262,USR-2027,2026-02-05,TikTok Ads,101.13
ORD-12263,USR-1113,2026-02-11,TikTok Ads,68.76
ORD-12264,USR-2300,2026-06-23,Google Ads,61.7
ORD-12265,USR-1066,2026-03-10,Organic Search,114.06
ORD-12266,USR-2182,2026-06-10,Meta Ads,42.16
ORD-12267,USR-1701,2026-03-13,Meta Ads,29.59
ORD-12268,USR-2301,2026-01-26,Google Ads,32.3
ORD-12269,USR-2316,2026-04-17,Meta Ads,51.74
ORD-12270,USR-1809,2026-05-19,Google Ads,73.3
ORD-12271,USR-2466,2026-03-04,Google Ads,52.36
ORD-12272,USR-1271,2026-02-21,Meta Ads,79.7
ORD-12273,USR-2141,2026-03-23,Google Ads,113.94
ORD-12274,USR-2329,2026-03-11,Organic Search,50.46
ORD-12275,USR-2440,2026-04-21,Google Ads,61.33
ORD-12276,USR-1900,2026-01-29,Meta Ads,90.82
ORD-12277,USR-2093,2026-04-27,Google Ads,63.4
ORD-12278,USR-1442,2026-05-12,TikTok Ads,103.56
ORD-12279,USR-1170,2026-05-11,Meta Ads,78.44
ORD-12280,USR-1245,2026-05-09,Meta Ads,104.91
